_id,geoid,name,year,total_est,total_se,aian_est,aian_se,api_est,api_se,asian_est,asian_se,black_est,black_se,hisp_est,hisp_se,nhisp_est,nhisp_se,nhopi_est,nhopi_se,nhwhite_est,nhwhite_se,nnhwhite_est,nnhwhite_se,other_est,other_se,othermore_est,othermore_se,twomore_est,twomore_se,white_est,white_se
188,04000US24,Maryland,2016,9.6631918,0.17687912,,,,,6.8504467,0.66685307,13.571288,0.43490413,12.437894,0.70134974,9.3619204,0.21036333,,,7.0567279,0.21031176,12.429408,0.42739016,12.875559,1.2541668,12.331595,0.84672964,11.698716,1.1057252,7.5715647,0.20118158
189,04000US24,Maryland,2017,9.2838936,0.21961308,,,,,6.9523759,0.69126016,13.336486,0.50671929,13.138855,0.93160003,8.8474131,0.26627168,,,6.2592878,0.21766731,12.406147,0.49957243,15.494594,1.439154,14.33063,0.98623335,12.565986,1.1836479,6.5690718,0.22202179
190,04000US25,Massachusetts,2009,10.28966,0.19786446,,,,,12.256445,0.94236451,20.951172,1.5006051,28.922144,0.96244943,8.4780064,0.23649029,,,7.221303,0.17977513,21.315361,1.1133978,31.750206,1.692606,26.858574,1.3268057,19.025635,2.0576489,8.1076603,0.18773295
191,04000US25,Massachusetts,2010,11.449124,0.20605934,,,,,13.330534,0.94789034,24.352928,1.1506834,31.26804,1.0816351,9.3299026,0.25583437,,,7.660708,0.17522013,23.738966,1.0409369,31.384077,1.7200373,27.310129,1.1556896,21.704483,1.3922552,8.9578896,0.20938134
192,04000US25,Massachusetts,2011,11.59882,0.22396487,,,,,15.925855,0.8889395,21.847773,1.0249567,30.251282,1.2336462,9.5524054,0.28306904,,,7.930222,0.21596916,23.15461,1.1504136,33.195087,1.7078823,28.352652,1.2387434,20.144573,1.6458757,8.9896593,0.2220531
193,04000US25,Massachusetts,2012,11.888906,0.17314151,,,,,15.969308,1.0330057,23.369574,1.1626511,30.909603,1.0281718,9.7421598,0.22507174,,,8.0190372,0.16370064,23.770847,0.8642028,30.88451,1.5539446,26.339336,1.0771188,19.639004,1.2962239,9.330636,0.18572979
194,04000US25,Massachusetts,2013,11.933856,0.21673018,,,,,13.869776,0.78010583,21.998863,1.1721587,29.717735,1.0927809,9.8390532,0.27440205,,,8.2847986,0.20831423,22.805361,1.0611924,33.289726,1.720014,28.30747,1.2904186,21.112598,1.8677244,9.4108572,0.22816671
195,04000US25,Massachusetts,2014,11.632461,0.18892595,,,,,13.991162,0.86841744,21.826767,0.94577533,30.594873,0.93848568,9.3285732,0.24072163,,,7.6393423,0.16640598,22.982752,0.86467481,34.094723,1.7438188,28.444633,1.2449121,20.829716,1.6843888,8.9875479,0.19712621
196,04000US25,Massachusetts,2015,11.466727,0.19900014,,,,,14.425036,0.95106912,21.62059,1.1123562,27.784163,0.93892419,9.4234009,0.25301087,,,7.7712469,0.16525513,21.53944,0.86599123,27.946728,1.1756444,24.113884,1.0124443,18.623009,1.7742498,9.1608982,0.18303493
197,04000US25,Massachusetts,2016,10.443733,0.18893887,,,,,13.713503,0.94974756,20.625309,1.2552007,26.51189,0.91354418,8.3715525,0.24383126,,,6.7046733,0.13788439,20.339962,0.77817971,24.287003,1.5514023,21.146643,1.1023966,16.851803,1.4720124,8.2111511,0.17189063
198,04000US25,Massachusetts,2017,10.45235,0.2065005,,,,,15.691175,0.96530068,17.94376,0.97306818,25.181549,0.80280834,8.4714699,0.25802737,,,6.7820473,0.16229153,19.75392,0.83567399,24.644466,1.5707896,21.668161,1.1540815,17.926594,1.6682092,8.2878151,0.17256954
199,04000US26,Michigan,2009,16.195007,0.19320472,29.809772,2.5928233,,,16.265604,1.5922211,34.565891,0.81581718,28.834045,1.2064868,15.637655,0.20864996,,,12.038885,0.17195661,30.537487,1.0437948,28.617683,3.1973979,27.518877,1.6322666,26.8405,1.7464943,12.506115,0.18017803
200,04000US26,Michigan,2010,16.758303,0.19045065,24.466574,2.2049339,,,13.533802,1.1158658,33.87833,0.72598785,29.389473,1.2024174,16.173182,0.20694011,,,12.769352,0.19386569,29.918713,1.0380063,26.384153,2.5391104,26.577694,1.3356311,26.670498,1.5573744,13.378316,0.19309033
201,04000US26,Michigan,2011,17.535713,0.17835876,23.032492,1.7174062,,,14.11362,0.94014555,36.339306,0.68658185,29.627636,1.1611764,16.962999,0.19475712,,,13.183418,0.1533841,31.75396,0.9104653,30.368046,3.1432536,29.387941,1.2809134,28.978994,1.2527924,13.792041,0.17292032
202,04000US26,Michigan,2012,17.43812,0.19146214,19.959393,1.5128825,,,15.44461,1.129057,36.36478,0.69500965,29.394392,1.0882784,16.861101,0.20747611,,,13.086817,0.17603348,31.538668,0.9912824,32.701378,2.7561328,29.252016,1.0995842,27.97014,1.0928217,13.677272,0.18121374
203,04000US26,Michigan,2013,17.047766,0.16117729,28.264505,2.5528812,,,13.173235,0.97791374,34.601707,0.57246435,26.729185,1.2773317,16.570272,0.18049964,,,13.035668,0.17824884,29.874363,0.88361341,31.149323,2.5098777,29.688322,1.1157939,29.1273,1.2030067,13.485614,0.18917747
204,04000US26,Michigan,2014,16.195709,0.17727412,25.688618,2.2682211,,,15.203359,0.90474391,33.011375,0.68271804,24.878477,1.1252978,15.759384,0.1945928,,,12.28314,0.17515016,28.586447,0.92270559,22.333401,2.0237179,26.945532,1.3063787,29.181963,1.6872544,12.758986,0.18972102
205,04000US26,Michigan,2015,15.772144,0.17334077,25.169817,2.4794347,,,14.907159,1.0949398,32.941837,0.66622788,23.801064,0.93945426,15.360144,0.18851587,,,11.855683,0.17186037,27.998396,0.8927319,24.621733,2.315618,25.826225,1.1408018,26.363543,1.2873276,12.266533,0.17388387
206,04000US26,Michigan,2016,14.96483,0.14651772,21.324297,1.8765194,,,16.442398,1.0211779,28.799301,0.65550119,23.203426,0.98075324,14.536767,0.16235319,,,11.585404,0.15399911,25.428387,0.76579028,27.617926,2.3594434,24.178297,1.1392164,22.813416,1.2781482,11.992831,0.15981886
207,04000US26,Michigan,2017,14.159681,0.17855468,18.158276,1.8137254,,,11.530698,1.0431799,28.743607,0.66478521,21.015436,0.95223069,13.795344,0.19474635,,,10.841673,0.15630183,24.283958,0.86573094,19.562679,2.1351697,23.282799,1.214784,24.759556,1.4768257,11.244554,0.16473493
208,04000US27,Minnesota,2009,10.968281,0.20686635,34.988842,2.7527864,,,17.307722,1.4688764,34.829433,1.8560652,26.281851,1.6680162,10.284862,0.22859445,,,8.244278,0.18231928,26.210796,1.7014887,22.54517,3.7886555,21.389952,1.8815765,20.571463,1.7566314,8.8371325,0.19159088
209,04000US27,Minnesota,2010,11.553149,0.17595217,39.516472,3.0769262,,,17.779217,1.5419531,37.236572,1.7302408,24.409176,1.4697006,10.924413,0.19810006,,,8.3971786,0.14726321,27.207132,1.2764934,22.538,3.1922412,22.841494,1.8372848,22.999294,2.2461152,8.956008,0.16435862
210,04000US27,Minnesota,2011,11.909303,0.2020469,40.723183,2.5887492,,,16.894836,1.5075775,37.052704,1.7072071,24.879271,1.5331978,11.255123,0.22592409,,,8.6781769,0.1492739,27.538467,1.3817823,27.44689,2.8984535,24.913689,1.537335,23.48616,1.751308,9.2012005,0.1701934
211,04000US27,Minnesota,2012,11.381407,0.20374441,31.947601,1.9244286,,,15.896098,1.1387439,37.835796,1.7380776,25.679865,1.4681661,10.644321,0.22723873,,,8.1185322,0.16933188,26.659657,1.4024074,26.097397,2.9634902,23.4231,1.5239425,21.980503,1.7041315,8.751296,0.18341064
212,04000US27,Minnesota,2013,11.193934,0.19012292,32.377769,2.367512,,,17.722666,1.2693148,32.777447,1.8311627,23.416649,1.2798043,10.563522,0.21059236,,,8.2226753,0.18736836,24.738632,1.3576247,25.089869,3.2512605,22.775309,1.634375,21.361668,1.7227944,8.6448822,0.18915144
213,04000US27,Minnesota,2014,11.464567,0.22351664,32.191525,2.5619392,,,13.888696,1.1189678,37.532555,1.8688099,23.199295,1.4891216,10.841216,0.24834922,,,8.2599516,0.17017712,25.529858,1.4160728,25.486002,2.9542553,22.535173,1.6209474,20.753155,1.8721037,8.7905416,0.18822752
214,04000US27,Minnesota,2015,10.182082,0.18565825,25.055653,1.6365718,,,16.371462,1.3058039,32.354534,1.7691692,20.83242,1.317695,9.60917,0.20812407,,,7.2875319,0.15281487,22.607824,1.1804553,21.083735,2.101387,17.341822,1.046069,15.289511,1.1204017,7.7887645,0.16026816
215,04000US27,Minnesota,2016,9.8821373,0.17924263,31.591412,1.874284,,,16.029396,1.3014745,29.798666,1.6045945,18.091154,1.2196723,9.4300833,0.20070788,,,7.0450239,0.15146634,21.757469,1.1242306,20.052017,2.0549676,18.631081,1.3050822,17.599253,1.6858226,7.3440371,0.15123864
216,04000US27,Minnesota,2017,9.4939594,0.17007984,28.605276,2.307281,,,11.872412,0.99325377,28.208813,1.5243237,19.002907,1.3269361,8.9629126,0.19430195,,,6.8517609,0.14098154,20.075201,1.0205705,21.413609,2.5337286,17.973713,1.2792121,15.514276,1.2315037,7.1636996,0.14797729
217,04000US28,Mississippi,2009,21.920174,0.37781504,,,,,,,35.988045,0.6644665,28.820015,3.6682334,21.758759,0.39627129,,,13.037978,0.49179712,34.530155,1.1482378,32.686214,5.5326233,22.196007,2.6029105,15.372942,2.0739424,13.370461,0.4906145
218,04000US28,Mississippi,2010,22.391304,0.4744876,,,,,,,35.821716,0.9100492,29.541969,3.2224376,22.216953,0.49259496,,,13.64806,0.54269576,34.66943,1.3698583,25.137445,5.4667692,31.268764,4.3156028,35.598694,6.2358613,13.978118,0.54967493
219,04000US28,Mississippi,2011,22.554628,0.43630385,,,,,14.652826,3.7064784,36.546494,0.91728634,34.33934,3.4193046,22.248632,0.45667851,,,13.105829,0.46945485,35.676167,1.2280903,,,,,30.743685,3.8437426,13.58508,0.47018725
220,04000US28,Mississippi,2012,24.15353,0.47698304,27.985228,6.6177187,,,,,37.65918,0.81509769,34.481907,3.3125248,23.886333,0.4969337,,,14.987174,0.54080248,36.76786,1.3548709,37.34893,6.4741092,30.773226,3.4930098,26.48377,3.7335129,15.514398,0.52570939
221,04000US28,Mississippi,2013,24.048748,0.46090657,,,,,,,37.570396,0.74545079,31.854279,2.8824759,23.843426,0.47929823,,,14.73818,0.55554467,36.712803,1.3226902,,,,,31.967186,3.8560185,15.131542,0.56156993
222,04000US28,Mississippi,2014,21.520271,0.38224337,,,,,,,34.261292,0.77765638,25.845184,1.9771675,21.408875,0.39545,,,13.080989,0.40700352,33.000523,1.0573537,19.505041,3.3099835,24.213507,2.7602363,26.977083,3.9095893,13.426929,0.3985872
223,04000US28,Mississippi,2015,21.995878,0.45226496,28.407499,5.7222447,,,,,34.698711,0.65530664,27.447712,2.6386969,21.844942,0.47058371,,,13.353343,0.48713169,33.601105,1.2443984,40.050102,7.1489768,34.485199,3.4546289,30.891911,3.154233,13.619858,0.48652405
224,04000US28,Mississippi,2016,20.836159,0.44792435,,,,,,,32.254562,0.95281762,24.841614,2.4073067,20.720818,0.46609044,,,12.97759,0.42905951,31.353167,1.1936548,30.285593,5.1005306,29.140064,2.9768231,28.163376,3.3955865,13.217282,0.41965577
225,04000US28,Mississippi,2017,19.766382,0.32820344,,,,,,,31.346252,0.67002481,21.599104,2.5880017,19.714005,0.34563079,,,11.866837,0.34046486,30.216431,0.88442826,25.151237,4.3999367,22.72221,2.4972136,20.94697,2.9000952,12.089139,0.34064955
226,04000US29,Missouri,2009,14.591442,0.25811106,,,,,11.545746,1.4170237,27.826162,0.91984624,27.612511,1.799644,14.136295,0.27447677,,,12.121479,0.24325687,25.851768,1.8120518,27.187675,3.8517377,26.604822,1.680653,26.321905,1.6516194,12.461853,0.24470897
227,04000US29,Missouri,2010,15.273163,0.22734052,19.372103,2.2012374,,,14.756971,1.5331522,29.466438,0.86786181,25.589037,1.8421218,14.89333,0.24531011,,,12.562214,0.21836054,26.992449,1.53266,32.497711,5.3212519,26.755602,2.0656044,24.236603,1.8197211,12.852838,0.22349949
228,04000US29,Missouri,2011,15.778329,0.23563313,23.942543,3.9586875,,,16.599861,1.6005484,30.195168,1.0022787,28.388824,1.8079883,15.310751,0.25345454,,,12.918808,0.24404518,28.015968,1.6225321,34.45137,4.3485293,28.140385,2.0477035,25.414246,2.2261302,13.276084,0.23762833
229,04000US29,Missouri,2012,16.234852,0.2178946,28.553999,4.7898726,,,17.014523,1.7467138,31.590744,0.86433822,29.887735,1.6249459,15.713655,0.23463178,,,13.127182,0.2171257,29.355013,1.4589388,32.083492,3.7307177,29.322231,1.9386703,27.919647,2.2122872,13.520607,0.21867666
230,04000US29,Missouri,2013,15.885763,0.26089925,28.685606,4.0513582,,,19.124613,2.057888,28.927391,0.88477802,25.922764,1.7176906,15.489575,0.27958968,,,13.245803,0.28053796,26.904881,1.7858628,32.48201,3.9673953,26.352245,1.5825822,23.674891,1.4350231,13.551039,0.27960962
231,04000US29,Missouri,2014,15.456385,0.23104598,21.428854,2.877703,,,16.450651,1.3359869,28.114882,0.88116562,24.351774,1.8128988,15.101112,0.25099584,,,12.937808,0.21879682,25.658169,1.4638489,28.247177,2.7095263,25.291672,1.4616172,23.855581,1.7130501,13.200736,0.22671853
232,04000US29,Missouri,2015,14.833953,0.22303784,19.527256,2.9559245,,,14.510015,1.3246629,28.047407,1.0871545,25.97138,1.8153529,14.376786,0.24394421,,,12.148093,0.22709234,25.648832,1.4452066,34.366787,3.6921136,25.99037,1.6510259,22.276188,1.7130232,12.491602,0.23295839
233,04000US29,Missouri,2016,13.989991,0.23260692,24.552397,3.0151432,,,15.555948,1.4481914,24.846352,1.0227261,24.10383,1.6373016,13.566181,0.25191545,,,11.534142,0.22023365,23.69088,1.44201,30.875931,3.9287198,25.122314,1.7744012,22.348577,1.8120487,11.88798,0.21568263
234,04000US29,Missouri,2017,13.422111,0.22427034,17.789171,3.3700287,,,16.762535,1.4457922,24.667772,1.0316335,17.946301,1.5184474,13.224366,0.24332726,,,11.211849,0.20254622,22.093878,1.3589828,22.95755,3.3992972,19.664953,1.5362395,17.995722,1.520685,11.409088,0.2062743
235,04000US30,Montana,2009,15.113918,0.61104226,39.321201,3.3793623,,,,,,,37.200939,4.8310142,14.479676,0.64407706,,,12.430973,0.58114034,34.413879,6.5044193,,,,,19.896095,4.2460876,12.906962,0.603746
236,04000US30,Montana,2010,14.615623,0.60717285,30.4566,3.4633598,,,,,,,21.283785,2.9736567,14.424049,0.6304732,,,13.183011,0.58077794,25.04744,6.5601192,,,,,15.03106,2.8537805,13.410155,0.56372529
237,04000US30,Montana,2011,14.789559,0.55922085,37.789925,2.8606944,,,,,,,23.41876,3.0377052,14.534005,0.58283901,,,12.351445,0.52837145,32.050369,5.8597622,,,,,28.833147,4.0459251,12.497332,0.52346021
238,04000US30,Montana,2012,15.521103,0.49605402,36.038063,2.7009132,,,,,,,27.831259,3.3946323,15.126763,0.5234139,,,13.422753,0.52004427,30.041998,5.3224263,,,,,21.893587,2.2091608,13.751899,0.53259492
239,04000US30,Montana,2013,16.518929,0.57283628,41.187252,3.1647153,,,,,,,26.31942,3.7377412,16.192942,0.60490954,,,14.163834,0.57032895,32.757629,5.9897885,,,,,26.009216,3.2132041,14.446953,0.57483584
240,04000US30,Montana,2014,15.426995,0.4840712,37.335449,2.491154,,,,,,,29.187752,3.0501447,14.944662,0.51244491,,,13.120262,0.46228239,30.641478,4.7652855,,,,,17.621309,2.8619928,13.567142,0.47687715
241,04000US30,Montana,2015,14.615764,0.53777725,36.599262,2.6026099,,,,,,,18.89994,2.5922201,14.457554,0.56582457,,,12.545822,0.57580936,28.34059,5.6016774,,,,,25.853205,3.9440598,12.727493,0.55347651
242,04000US30,Montana,2016,13.322595,0.46564314,26.094997,2.2230723,,,,,,,19.080053,2.4071391,13.113518,0.49051014,,,11.995267,0.52052665,21.891775,4.8299074,,,,,19.365982,2.8993816,12.126192,0.51045275
243,04000US30,Montana,2017,12.471974,0.49856985,34.029026,3.0470943,,,,,,,17.639322,2.1187997,12.281089,0.52293229,,,10.546696,0.47351435,24.79414,4.7684331,,,,,18.762869,2.5293667,10.647287,0.47017926
244,04000US31,Nebraska,2009,12.347706,0.33315149,30.938288,4.9244013,,,16.886318,3.7333894,33.761387,3.1976268,23.102875,1.9110746,11.365594,0.40343207,,,9.621006,0.35651106,26.062944,2.6825867,25.068817,3.5074987,25.418741,2.5040579,25.922522,3.4487758,10.337957,0.33240572
245,04000US31,Nebraska,2010,12.944905,0.40454656,42.700665,6.4601107,,,11.293809,2.1409211,36.634434,3.3037276,27.004459,2.1672204,11.517462,0.49709406,,,9.5152054,0.32195425,28.959101,2.7372932,18.811434,5.138032,23.509546,3.374141,27.580818,4.4714751,10.979339,0.40220073
246,04000US31,Nebraska,2011,13.117604,0.34683874,40.147339,5.2246718,,,23.529589,4.3413863,29.698435,2.6853747,28.487766,1.8137621,11.521147,0.42686999,,,9.7897339,0.33570275,28.263527,2.4549651,31.095896,3.8965776,27.874041,2.5831985,24.538397,3.2869141,11.039516,0.32766771
247,04000US31,Nebraska,2012,12.991975,0.36340767,40.219341,5.2964616,,,16.238087,2.3413079,34.203514,2.8588223,26.809254,1.8662572,11.506971,0.44979459,,,9.6406307,0.34942943,27.744118,2.4907482,28.685627,4.2305598,28.177067,2.6188581,27.592972,2.8242028,10.84444,0.36492652
248,04000US31,Nebraska,2013,13.187796,0.38631251,44.888985,7.78896,,,16.426441,3.1184132,33.258217,2.9418917,28.071005,2.4504962,11.551096,0.50655317,,,9.74333,0.27904347,27.849388,2.3502183,20.886768,4.3590608,19.507698,2.4109988,18.320408,2.4253418,11.523848,0.38822946
249,04000US31,Nebraska,2014,12.434079,0.31502202,44.661594,5.8842974,,,11.649,2.2990839,31.66708,2.674042,24.407272,1.7024233,11.084364,0.3997581,,,9.5344553,0.29869872,24.482338,2.0422962,16.750591,3.7997079,17.562698,2.0766842,18.129045,2.3272347,10.871596,0.31293014
250,04000US31,Nebraska,2015,12.553495,0.35028642,31.578318,3.7427566,,,25.345018,3.7499387,28.568777,2.4767241,25.705719,1.8281224,11.031848,0.44447803,,,9.121706,0.22334999,26.476713,1.9877775,25.613762,5.2663307,24.806627,2.7107897,24.21611,2.6429882,10.646366,0.29547444
251,04000US31,Nebraska,2016,11.423291,0.33795258,24.479132,2.7794259,,,19.007149,3.6789138,26.621756,2.7109432,22.729942,1.7639209,10.072963,0.43312478,,,8.5380926,0.25381547,22.88159,1.95679,27.855152,4.853447,23.526346,3.293134,19.792051,4.3848724,9.7275476,0.26584795
252,04000US31,Nebraska,2017,10.772381,0.37437344,22.423836,3.3389721,,,20.538212,3.6548324,23.395391,2.3907003,20.336754,1.7873174,9.5896215,0.47526491,,,8.0764589,0.25627241,20.994661,2.0386605,25.358471,5.2020216,22.992975,2.7635386,21.19503,2.7868156,9.0805922,0.29221183
253,04000US32,Nevada,2009,12.351528,0.42186087,24.46966,3.6769736,,,8.7279196,1.0431955,20.010767,1.7259144,19.241304,0.99259222,9.8677378,0.67649066,,,8.3152685,0.43759224,17.44055,1.1012533,12.284533,1.8468937,13.462596,1.3028849,15.071896,1.7903017,11.62015,0.43458176
254,04000US32,Nevada,2010,14.926039,0.45799282,23.951635,3.0925972,,,11.201001,1.3565624,26.34573,2.1331797,22.146502,1.043064,12.294637,0.73148197,,,10.133299,0.43549854,20.55798,1.1197327,24.166874,2.3249562,21.155804,1.5991988,16.176268,1.6803583,13.121215,0.45480108
255,04000US32,Nevada,2011,15.896267,0.46526068,28.961578,3.5548058,,,11.5849,1.6598217,25.489483,2.1021845,23.087202,1.2587813,13.223694,0.79141062,,,11.068256,0.39602882,21.467388,1.1010474,23.88438,2.1864469,20.410269,1.5174276,13.790734,1.3795147,14.154199,0.49042559
256,04000US32,Nevada,2012,16.436613,0.42951122,25.032101,3.8815141,10.136912,1.0974106,8.7674799,1.09165,27.502247,1.6575773,24.766558,0.95434302,13.302487,0.69174784,25.643984,5.3908176,11.429027,0.4566128,22.043999,1.0435609,25.18321,1.9954033,22.475567,1.4558065,16.87068,1.6311597,14.666143,0.46442184
257,04000US32,Nevada,2013,15.763672,0.41169068,26.967487,2.5223515,,,10.383618,1.0873556,26.898495,1.401958,23.064226,1.1621182,12.993081,0.71914834,,,10.709015,0.32326058,21.284098,0.93045759,25.604731,2.0174286,23.140249,1.5173937,17.489899,1.7213126,13.320525,0.41636884
258,04000US32,Nevada,2014,15.236178,0.40662593,28.72464,3.2174885,,,10.380264,1.0631555,25.610357,1.3638771,20.800634,0.96506673,13.082502,0.6765247,,,11.183108,0.46411598,19.525419,0.97027123,21.08098,1.446077,18.821821,1.0980904,13.902381,1.4506718,13.536337,0.49620849
259,04000US32,Nevada,2015,14.672764,0.38656706,20.661207,2.530422,,,9.4121027,0.74027151,25.0352,1.9805732,20.005451,0.91165501,12.579224,0.64650249,,,10.476278,0.36066926,18.979231,0.86608297,21.056242,1.7390903,19.961218,1.2392484,17.93125,1.4410584,12.750501,0.40153861
260,04000US32,Nevada,2016,13.7879,0.39074755,29.718681,3.4803369,10.273492,1.0197837,9.3565273,1.0006392,22.341238,1.7827878,18.978958,0.92419648,11.716625,0.65951765,21.413235,5.6054754,9.7411795,0.37525898,17.813591,0.86398339,20.047243,1.3986406,18.928028,1.1643786,16.717209,2.0802698,11.812553,0.48132604
261,04000US32,Nevada,2017,13.002157,0.38086087,23.913044,3.0076618,9.9664459,1.0330064,9.7838507,1.0812541,27.641657,1.9618912,15.68529,0.75345564,11.913135,0.61664486,12.234775,3.4298837,9.0997133,0.38794202,16.736406,0.83237684,18.562937,1.4120369,16.751717,1.1166881,12.380596,1.6561309,10.288827,0.37857589
262,04000US33,New Hampshire,2009,8.501792,0.38899493,,,,,,,,,21.091087,3.2749672,8.1530485,0.40999037,,,7.5508356,0.37733242,20.834013,7.3061848,,,,,,,7.7933326,0.37781271
263,04000US33,New Hampshire,2010,8.2864513,0.38396806,,,,,,,,,16.279528,3.8596776,8.0574255,0.4102143,,,7.6241894,0.36290485,16.075089,6.4942741,,,,,,,7.8195615,0.38127139
264,04000US33,New Hampshire,2011,8.8119316,0.39852136,,,,,,,,,20.72629,3.9078321,8.453392,0.4271726,,,8.1975994,0.37762031,15.9531,6.6744013,,,,,12.5023,2.3444421,8.4011917,0.38141131
265,04000US33,New Hampshire,2012,10.036194,0.51595426,,,,,,,,,25.39292,4.5761437,9.5584364,0.55088943,,,9.2375402,0.47489116,19.110533,8.3517027,,,,,25.074997,4.4280133,9.4909449,0.48242602
266,04000US33,New Hampshire,2013,8.7025175,0.42714038,,,,,,,,,19.358191,3.1223173,8.3554163,0.45266002,,,8.0355186,0.38553309,15.93782,6.5614662,,,,,13.147237,3.0744102,8.3279915,0.40308046
267,04000US33,New Hampshire,2014,9.1637001,0.36292857,,,,,11.113186,2.4955294,,,20.227028,3.4415035,8.8009415,0.39152667,,,8.4856205,0.3915863,16.370287,5.9259992,,,,,17.968086,2.9373293,8.7570744,0.38601279
268,04000US33,New Hampshire,2015,8.2330017,0.398388,,,,,11.082515,2.3987699,,,19.387634,3.0673282,7.8570113,0.42466679,,,7.5168738,0.39463514,15.743986,6.1687121,,,,,13.17544,2.8836102,7.8785152,0.40260074
269,04000US33,New Hampshire,2016,7.2964697,0.36149791,,,,,7.6079702,1.9196985,,,13.794492,2.6312847,7.0636511,0.38618314,,,6.7052708,0.36032581,13.298869,5.4425921,,,,,19.00861,3.2609746,6.918314,0.36353669
270,04000US33,New Hampshire,2017,7.6962166,0.34685406,,,,,11.185106,2.463201,,,17.605827,4.2644286,7.3211813,0.39466074,,,7.0210328,0.33061427,14.197455,4.8687282,,,,,7.7569633,1.6905863,7.3064985,0.33453137
271,04000US34,New Jersey,2009,9.366827,0.18619387,17.986874,4.0020018,,,7.1409149,0.63787216,18.174629,0.62806469,18.31901,0.67460817,7.5648851,0.26168349,,,5.3831482,0.15387443,15.612419,0.5352298,18.469952,1.0943903,16.818027,0.88709974,12.617474,1.4348373,7.1175923,0.18154584
272,04000US34,New Jersey,2010,10.256611,0.17573057,20.934116,5.2301154,,,7.9361706,0.58948666,19.147444,0.59177911,19.860376,0.66884857,8.1735888,0.25844547,,,5.7656145,0.15375428,16.829645,0.48759454,23.994114,1.4377282,21.896183,1.104648,16.972961,1.4775205,7.3657126,0.18056041
273,04000US34,New Jersey,2011,10.378362,0.17249608,16.760019,6.2874331,,,6.9264045,0.5735392,19.960367,0.65898812,19.631409,0.49306709,8.3159151,0.23789477,,,5.8962851,0.16657779,16.75845,0.48025334,22.659262,0.75924194,21.023903,0.68093687,16.909357,1.4298027,7.6469235,0.1912571
274,04000US34,New Jersey,2012,10.756767,0.15605758,21.697222,4.7462249,,,6.5160728,0.47914785,20.66161,0.58499187,19.80949,0.61152673,8.6877747,0.23729098,,,6.2197461,0.14563684,17.048981,0.42335945,23.23093,1.048282,21.195421,0.83210051,16.387524,1.2735279,8.077858,0.18009238
275,04000US34,New Jersey,2013,11.449924,0.19615582,29.248396,6.0550947,,,6.2198067,0.39844257,21.989717,0.75057733,21.683867,0.58051986,9.046258,0.27799955,,,6.6031747,0.17932399,17.997675,0.52062833,23.605846,1.1318262,22.102959,0.93217212,18.074713,1.5819556,8.6403313,0.20225748
276,04000US34,New Jersey,2014,11.103462,0.16403103,28.468517,6.2818832,,,6.8279991,0.44571188,19.718134,0.57520342,21.201111,0.60125715,8.6671848,0.25004071,,,6.4064121,0.15235652,17.270964,0.42868751,24.115076,1.0877811,21.676569,0.88846815,14.275757,1.3025405,8.503849,0.18107724
277,04000US34,New Jersey,2015,10.773853,0.18207425,,,,,7.127624,0.46613306,18.612839,0.6450609,20.222853,0.5642662,8.4487476,0.26603317,,,6.3076453,0.19275305,16.507715,0.48373318,23.806868,0.95245576,22.038723,0.8225022,17.745665,1.5842478,8.191493,0.18291312
278,04000US34,New Jersey,2016,10.444317,0.19956782,19.063021,3.39101,,,6.8115659,0.39318329,17.419796,0.70687294,18.631128,0.53161675,8.3914948,0.28300849,,,6.4410858,0.18224058,15.476295,0.50514352,20.55629,1.1785252,18.700378,0.95670873,14.425956,1.6006728,8.5116444,0.20671611
279,04000US34,New Jersey,2017,9.9949379,0.19322091,,,,,6.6403098,0.43151876,18.090973,0.74050748,17.442713,0.57465208,8.0709171,0.28489313,,,5.8711615,0.16943942,15.033982,0.47650927,20.041275,1.1138313,18.166018,0.87481171,13.773224,1.282702,7.8390679,0.20062299
280,04000US35,New Mexico,2009,17.966463,0.60595071,27.546835,2.2801025,,,,,25.505718,4.4587488,22.769962,0.91900897,13.942989,1.3540791,,,10.520096,0.51230305,23.163628,1.088135,23.016521,1.5911688,22.037512,1.3557054,18.274914,2.366441,15.848258,0.55783713
281,04000US35,New Mexico,2010,20.439953,0.59342307,34.501732,2.3679523,,,,,19.984938,2.8276289,26.409451,1.0730668,15.273121,1.4453579,,,10.843903,0.49058256,26.991114,1.052793,26.283312,2.2718828,25.107801,1.8678347,20.52949,2.2055683,17.846455,0.61934608
282,04000US35,New Mexico,2011,21.537701,0.51588738,35.130997,1.5864422,,,17.842981,4.0847831,24.437519,3.2502007,27.567873,0.99304664,16.240126,1.3041213,,,11.652159,0.58406818,28.186008,0.94766819,31.615725,2.4182496,30.176485,2.018724,24.25131,2.6662786,17.887268,0.57313895
283,04000US35,New Mexico,2012,20.845539,0.41140449,36.040794,1.3464718,,,12.115786,2.212291,30.829901,4.8057542,25.561623,0.67254889,16.674223,0.97746104,,,12.013288,0.47060615,26.698034,0.75142407,27.42967,1.6175048,26.392687,1.4107544,22.318359,2.7536185,17.62339,0.47842023
284,04000US35,New Mexico,2013,21.925323,0.42880556,38.583073,1.6476157,,,,,24.774214,3.1674042,27.001789,0.74084055,17.392323,1.0473931,,,12.638715,0.59452748,27.971966,0.80658776,27.848059,1.8136915,25.682507,1.4802784,20.037529,2.3859527,19.417356,0.56165177
